"plot","coldate","taxa","count","no.intersections","perc.cover","location","block","treatment","year"
"H2K",2018-08-03,"CAVU",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"EMNI",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"EQUI",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"GAVE",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"GRASS",8,36,0.222222222222222,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"JUCO",1,36,0.0277777777777778,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"LICH",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"LUNO",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"MOSS",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"BARE",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"RASP",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"SALA",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"SAPH",12,36,0.333333333333333,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"SIAC",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"TARA",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"VAUL",1,36,0.0277777777777778,"Heath",2,"KNO3",2018
"H2M",2013-07-25,"ACMI",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"BAAL",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"BENA",17,25,0.68,"Heath",2,"Midges",2013
"H2M",2013-07-25,"BEPU",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"BIVI",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"CAVU",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"EMNI",1,25,0.04,"Heath",2,"Midges",2013
"H2M",2013-07-25,"EQUI",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"GAVE",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"GRASS",4,25,0.16,"Heath",2,"Midges",2013
"H2M",2013-07-25,"JUCO",2,25,0.08,"Heath",2,"Midges",2013
"H2M",2013-07-25,"LICH",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"LUNO",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"MOSS",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"BARE",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"RASP",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"SALA",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"SAPH",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"SIAC",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"TARA",0,25,0,"Heath",2,"Midges",2013
"H2M",2013-07-25,"VAUL",1,25,0.04,"Heath",2,"Midges",2013
"H2M",2014-07-21,"ACMI",5,36,0.138888888888889,"Heath",2,"Midges",2014
"H2M",2014-07-21,"BAAL",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"BENA",9,36,0.25,"Heath",2,"Midges",2014
"H2M",2014-07-21,"BEPU",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"BIVI",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"CAVU",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"EMNI",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"EQUI",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"GAVE",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"GRASS",9,36,0.25,"Heath",2,"Midges",2014
"H2M",2014-07-21,"JUCO",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"LICH",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"LUNO",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"MOSS",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"BARE",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"RASP",1,36,0.0277777777777778,"Heath",2,"Midges",2014
"H2M",2014-07-21,"SALA",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"SAPH",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"SIAC",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"TARA",0,36,0,"Heath",2,"Midges",2014
"H2M",2014-07-21,"VAUL",12,36,0.333333333333333,"Heath",2,"Midges",2014
"H2M",2016-07-18,"ACMI",2,36,0.0555555555555556,"Heath",2,"Midges",2016
"H2M",2016-07-18,"BAAL",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"BENA",12,36,0.333333333333333,"Heath",2,"Midges",2016
"H2M",2016-07-18,"BEPU",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"BIVI",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"CAVU",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"EMNI",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"EQUI",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"GAVE",2,36,0.0555555555555556,"Heath",2,"Midges",2016
"H2M",2016-07-18,"GRASS",12,36,0.333333333333333,"Heath",2,"Midges",2016
"H2M",2016-07-18,"JUCO",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"LICH",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"LUNO",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"MOSS",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"BARE",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"RASP",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"SALA",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"SAPH",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"SIAC",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"TARA",0,36,0,"Heath",2,"Midges",2016
"H2M",2016-07-18,"VAUL",8,36,0.222222222222222,"Heath",2,"Midges",2016
"H2M",2018-08-03,"ACMI",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"BAAL",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"BENA",14,36,0.388888888888889,"Heath",2,"Midges",2018
"H2M",2018-08-03,"BEPU",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"BIVI",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"CAVU",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"EMNI",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"EQUI",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"GAVE",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"GRASS",18,36,0.5,"Heath",2,"Midges",2018
"H2M",2018-08-03,"JUCO",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"LICH",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"LUNO",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"MOSS",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"BARE",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"RASP",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"SALA",1,36,0.0277777777777778,"Heath",2,"Midges",2018
"H2M",2018-08-03,"SAPH",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"SIAC",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"TARA",0,36,0,"Heath",2,"Midges",2018
"H2M",2018-08-03,"VAUL",3,36,0.0833333333333333,"Heath",2,"Midges",2018
"H3C",2013-07-25,"ACMI",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"BAAL",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"BENA",7,25,0.28,"Heath",3,"Control",2013
"H3C",2013-07-25,"BEPU",1,25,0.04,"Heath",3,"Control",2013
"H3C",2013-07-25,"BIVI",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"CAVU",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"EMNI",6,25,0.24,"Heath",3,"Control",2013
"H3C",2013-07-25,"EQUI",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"GAVE",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"GRASS",5,25,0.2,"Heath",3,"Control",2013
"H3C",2013-07-25,"JUCO",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"LICH",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"LUNO",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"MOSS",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"BARE",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"RASP",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"SALA",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"SAPH",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"SIAC",0,25,0,"Heath",3,"Control",2013
"H3C",2013-07-25,"TARA",1,25,0.04,"Heath",3,"Control",2013
"H3C",2013-07-25,"VAUL",5,25,0.2,"Heath",3,"Control",2013
"H3C",2014-07-21,"ACMI",2,36,0.0555555555555556,"Heath",3,"Control",2014
"H3C",2014-07-21,"BAAL",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"BENA",9,36,0.25,"Heath",3,"Control",2014
"H3C",2014-07-21,"BEPU",3,36,0.0833333333333333,"Heath",3,"Control",2014
"H3C",2014-07-21,"BIVI",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"CAVU",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"EMNI",2,36,0.0555555555555556,"Heath",3,"Control",2014
"H3C",2014-07-21,"EQUI",1,36,0.0277777777777778,"Heath",3,"Control",2014
"H3C",2014-07-21,"GAVE",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"GRASS",8,36,0.222222222222222,"Heath",3,"Control",2014
"H3C",2014-07-21,"JUCO",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"LICH",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"LUNO",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"MOSS",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"BARE",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"RASP",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"SALA",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"SAPH",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"SIAC",0,36,0,"Heath",3,"Control",2014
"H3C",2014-07-21,"TARA",2,36,0.0555555555555556,"Heath",3,"Control",2014
"H3C",2014-07-21,"VAUL",9,36,0.25,"Heath",3,"Control",2014
"H3C",2016-07-18,"ACMI",4,36,0.111111111111111,"Heath",3,"Control",2016
"H3C",2016-07-18,"BAAL",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"BENA",9,36,0.25,"Heath",3,"Control",2016
"H3C",2016-07-18,"BEPU",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"BIVI",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"CAVU",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"EMNI",6,36,0.166666666666667,"Heath",3,"Control",2016
"H3C",2016-07-18,"EQUI",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"GAVE",1,36,0.0277777777777778,"Heath",3,"Control",2016
"H3C",2016-07-18,"GRASS",1,36,0.0277777777777778,"Heath",3,"Control",2016
"H3C",2016-07-18,"JUCO",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"LICH",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"LUNO",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"MOSS",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"BARE",5,36,0.138888888888889,"Heath",3,"Control",2016
"H3C",2016-07-18,"RASP",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"SALA",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"SAPH",1,36,0.0277777777777778,"Heath",3,"Control",2016
"H3C",2016-07-18,"SIAC",0,36,0,"Heath",3,"Control",2016
"H3C",2016-07-18,"TARA",2,36,0.0555555555555556,"Heath",3,"Control",2016
"H3C",2016-07-18,"VAUL",7,36,0.194444444444444,"Heath",3,"Control",2016
"H3C",2018-08-03,"ACMI",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"BAAL",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"BENA",8,36,0.222222222222222,"Heath",3,"Control",2018
"H3C",2018-08-03,"BEPU",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"BIVI",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"CAVU",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"EMNI",6,36,0.166666666666667,"Heath",3,"Control",2018
"H3C",2018-08-03,"EQUI",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"GAVE",2,36,0.0555555555555556,"Heath",3,"Control",2018
"H3C",2018-08-03,"GRASS",5,36,0.138888888888889,"Heath",3,"Control",2018
"H3C",2018-08-03,"JUCO",1,36,0.0277777777777778,"Heath",3,"Control",2018
"H3C",2018-08-03,"LICH",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"LUNO",1,36,0.0277777777777778,"Heath",3,"Control",2018
"H3C",2018-08-03,"MOSS",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"BARE",2,36,0.0555555555555556,"Heath",3,"Control",2018
"H3C",2018-08-03,"RASP",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"SALA",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"SAPH",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"SIAC",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"TARA",0,36,0,"Heath",3,"Control",2018
"H3C",2018-08-03,"VAUL",11,36,0.305555555555556,"Heath",3,"Control",2018
"H3K",2013-07-25,"ACMI",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"BAAL",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"BENA",10,25,0.4,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"BEPU",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"BIVI",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"CAVU",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"EMNI",6,25,0.24,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"EQUI",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"GAVE",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"GRASS",4,25,0.16,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"JUCO",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"LICH",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"LUNO",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"MOSS",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"BARE",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"RASP",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"SALA",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"SAPH",2,25,0.08,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"SIAC",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"TARA",0,25,0,"Heath",3,"KNO3",2013
"H3K",2013-07-25,"VAUL",3,25,0.12,"Heath",3,"KNO3",2013
"H3K",2014-07-21,"ACMI",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"BAAL",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"BENA",6,36,0.166666666666667,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"BEPU",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"BIVI",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"CAVU",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"EMNI",3,36,0.0833333333333333,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"EQUI",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"GAVE",9,36,0.25,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"GRASS",15,36,0.416666666666667,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"JUCO",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"LICH",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"LUNO",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"MOSS",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"BARE",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"RASP",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"SALA",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"SAPH",1,36,0.0277777777777778,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"SIAC",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"TARA",0,36,0,"Heath",3,"KNO3",2014
"H3K",2014-07-21,"VAUL",2,36,0.0555555555555556,"Heath",3,"KNO3",2014
"H3K",2016-07-18,"ACMI",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"BAAL",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"BENA",3,36,0.0833333333333333,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"BEPU",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"BIVI",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"CAVU",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"EMNI",3,36,0.0833333333333333,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"EQUI",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"GAVE",7,36,0.194444444444444,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"GRASS",18,36,0.5,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"JUCO",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"LICH",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"LUNO",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"MOSS",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"BARE",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"RASP",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"SALA",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"SAPH",3,36,0.0833333333333333,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"SIAC",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"TARA",0,36,0,"Heath",3,"KNO3",2016
"H3K",2016-07-18,"VAUL",2,36,0.0555555555555556,"Heath",3,"KNO3",2016
"H3K",2018-08-03,"ACMI",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"BAAL",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"BENA",1,36,0.0277777777777778,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"BEPU",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"BIVI",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"CAVU",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"EMNI",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"EQUI",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"GAVE",4,36,0.111111111111111,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"GRASS",31,36,0.861111111111111,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"JUCO",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"LICH",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"LUNO",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"MOSS",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"BARE",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"RASP",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"SALA",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"SAPH",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"SIAC",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"TARA",0,36,0,"Heath",3,"KNO3",2018
"H3K",2018-08-03,"VAUL",0,36,0,"Heath",3,"KNO3",2018
"H3M",2013-07-25,"ACMI",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"BAAL",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"BENA",9,25,0.36,"Heath",3,"Midges",2013
"H3M",2013-07-25,"BEPU",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"BIVI",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"CAVU",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"EMNI",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"EQUI",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"GAVE",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"GRASS",2,25,0.08,"Heath",3,"Midges",2013
"H3M",2013-07-25,"JUCO",1,25,0.04,"Heath",3,"Midges",2013
"H3M",2013-07-25,"LICH",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"LUNO",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"MOSS",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"BARE",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"RASP",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"SALA",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"SAPH",4,25,0.16,"Heath",3,"Midges",2013
"H3M",2013-07-25,"SIAC",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"TARA",0,25,0,"Heath",3,"Midges",2013
"H3M",2013-07-25,"VAUL",9,25,0.36,"Heath",3,"Midges",2013
"H3M",2014-07-21,"ACMI",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"BAAL",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"BENA",13,36,0.361111111111111,"Heath",3,"Midges",2014
"H3M",2014-07-21,"BEPU",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"BIVI",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"CAVU",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"EMNI",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"EQUI",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"GAVE",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"GRASS",10,36,0.277777777777778,"Heath",3,"Midges",2014
"H3M",2014-07-21,"JUCO",1,36,0.0277777777777778,"Heath",3,"Midges",2014
"H3M",2014-07-21,"LICH",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"LUNO",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"MOSS",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"BARE",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"RASP",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"SALA",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"SAPH",5,36,0.138888888888889,"Heath",3,"Midges",2014
"H3M",2014-07-21,"SIAC",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"TARA",0,36,0,"Heath",3,"Midges",2014
"H3M",2014-07-21,"VAUL",7,36,0.194444444444444,"Heath",3,"Midges",2014
"H3M",2016-07-18,"ACMI",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"BAAL",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"BENA",8,36,0.222222222222222,"Heath",3,"Midges",2016
"H3M",2016-07-18,"BEPU",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"BIVI",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"CAVU",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"EMNI",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"EQUI",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"GAVE",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"GRASS",13,36,0.361111111111111,"Heath",3,"Midges",2016
"H3M",2016-07-18,"JUCO",1,36,0.0277777777777778,"Heath",3,"Midges",2016
"H3M",2016-07-18,"LICH",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"LUNO",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"MOSS",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"BARE",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"RASP",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"SALA",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"SAPH",6,36,0.166666666666667,"Heath",3,"Midges",2016
"H3M",2016-07-18,"SIAC",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"TARA",0,36,0,"Heath",3,"Midges",2016
"H3M",2016-07-18,"VAUL",8,36,0.222222222222222,"Heath",3,"Midges",2016
"H3M",2018-08-03,"ACMI",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"BAAL",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"BENA",9,36,0.25,"Heath",3,"Midges",2018
"H3M",2018-08-03,"BEPU",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"BIVI",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"CAVU",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"EMNI",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"EQUI",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"GAVE",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"GRASS",13,36,0.361111111111111,"Heath",3,"Midges",2018
"H3M",2018-08-03,"JUCO",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"LICH",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"LUNO",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"MOSS",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"BARE",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"RASP",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"SALA",0,36,0,"Heath",3,"Midges",2018
